Unnamed: 0,Environmental fate,BCUT2D_LOGPHI,qed,Chi2v,Chi3v,BalabanJ,Chi1v,BCUT2D_LOGPLOW,MolLogP,Chi4v,Chi0v,FpDensityMorgan2,Kappa3,Kappa2,SPS,BCUT2D_CHGHI
3-chloroacrylic acid,High,2.226375534,0.672686714,6.706150362,4.635811666,1.60699126,9.184247699,-2.249717482,4.66662,3.089606824,16.37783291,1.703703704,4.492439266,8.268998583,10.66666667,2.189919584
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,2.113735473,0.687555028,2.456026404,1.404211005,2.694294304,3.683739641,-2.214682175,1.71322,0.836902142,7.125897658,2.25,2.268477911,3.758873355,9.166666667,1.989036734
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,1.253265373,0.370507351,0.402368927,0.0,2.803039488,0.781474414,-2.182471059,-0.9762,0.0,2.062948829,1.5,0.173734284,0.710528634,6.0,1.603229127
Nitrofen (Ref: FW-925),Not High,2.081820665,0.341366549,1.418251851,0.918677999,1.998939485,2.142657702,-1.796812845,0.624,0.335302624,3.533705541,2.6,0.780612245,1.1492,34.2,2.191662079
Acetaldehyde,High,2.258371333,0.792074978,4.01777522,3.098913132,2.419296208,5.242465523,-1.997882316,3.17834,1.913859755,9.411315211,2.066666667,1.797165737,3.890692037,12.73333333,2.118612775
Pyributicarb (Ref: TSH-888),Not High,2.346740907,0.884768811,4.185685054,3.145617283,2.429100338,5.815969556,-2.181367541,1.4483,2.193799671,10.17368472,2.052631579,1.640223545,4.012157587,12.89473684,2.195062555
Dibromochloropropane (Ref: OS1897),High,2.281927129,0.66118045,4.880490063,3.162719233,2.273996756,6.376447275,-2.121228106,3.8595,1.992870269,11.85106052,1.904761905,3.418854545,5.986588537,10.19047619,2.150407004
Isopyrazam (Ref: SYN 520453),High,2.25757471,0.693279663,2.499000464,1.624173394,2.959559547,3.744063077,-1.860752741,2.1293,1.015673168,7.079076525,2.333333333,1.784007561,3.809658461,9.416666667,1.998527136
Phosphane,Not High,2.324003308,0.575259816,4.012877001,2.830950275,2.637067423,4.424566068,-2.355790294,2.5037,1.493097906,7.723234477,2.181818182,1.835720898,2.978591424,32.27272727,2.308424669
S-methoprene (Ref: SAN 810),Not High,2.238794354,0.447305598,3.358154351,2.225144469,2.668730432,4.007583597,-1.932416234,3.453,1.303736098,7.198670613,2.0,1.728509717,3.046280408,18.7,2.038661781
Barium polysulphide,High,2.583642979,0.448982999,4.49042209,3.744517166,2.29662658,4.2876937,-2.469653908,2.9987,2.659091511,7.14626437,2.2,0.574462076,1.663742547,42.1,2.492881086
Peroxyacetic acid,High,2.131527672,0.553258492,3.065384141,1.744016936,2.893762784,3.764742878,-1.848672205,3.11842,0.951353092,6.886751346,1.5,1.598288066,2.869483956,10.4,1.948374226
Butanethiol,Not High,2.270813798,0.574339559,4.817770441,3.471405421,3.249216301,7.745823499,-2.382672856,2.9463,2.4058879,13.5734366,1.714285714,4.462065394,8.673845052,10.28571429,2.228405477
Chlorthion (Ref: BAY 22/190 ),Not High,2.266672989,0.798116653,7.776741752,4.862327816,2.072886813,9.321834489,-2.501477979,3.7718,3.371194334,16.3161197,1.846153846,5.138867279,8.440900835,13.69230769,2.267785386
Ferric phosphate,Not High,2.333829824,0.851683176,3.492390693,2.167795932,3.021036849,5.015550373,-2.256908588,3.0865,1.267559441,9.292075926,2.055555556,3.349211931,5.23995782,13.16666667,2.34330648
Sodium hypochlorite,High,2.311414136,0.395548151,4.532926401,1.229549158,0.0,5.672830842,-2.22776457,-0.8507,0.711568473,9.068692255,1.857142857,29.97309112,7.89914964,10.71428571,2.111262749
2-hydroxy-terbuthylazine (Ref: GS 23158),High,2.222089369,0.011282409,28.81999906,19.12489643,1.19e-06,40.08579275,-2.224620094,17.9941,13.22975337,59.74562892,0.505494505,54.94077998,59.62007876,11.40659341,2.161839658
Metamifop (Ref: DBH-129),Not High,2.297058738,0.382719496,5.195463217,3.25796283,2.254284066,7.553137139,-2.178324584,3.7805,1.806019981,13.80187797,1.952380952,7.177480617,10.05619547,10.47619048,2.112401593
Fluthiacet-methyl (Ref: CGA 248757),Not High,2.296302226,0.783418644,5.022309445,3.472278638,4.86e-07,7.569491248,-2.211235304,3.8533,1.875096392,14.46559502,1.714285714,8.312857143,10.90267297,10.04761905,2.095940631
Metolachlor oxanilic acid (Ref: CGA 51202),High,2.306802628,0.753440664,5.671241109,3.849317244,1.927743211,7.765752203,-2.143984476,4.069,2.566850229,13.4421224,1.75,3.616370449,7.25438424,11.75,2.168658138
Leptophos (Ref: OMS 1438 ),Not High,2.267364073,0.862259477,5.984714907,3.072471275,2.28122355,6.695267382,-2.331970253,3.7293,1.796397891,12.46361934,1.95,3.39115696,5.669952524,13.0,2.319709582
Paraquat dichloride,High,2.431959683,0.728271701,5.688959267,4.297976595,2.793574439,7.818391689,-2.121401641,3.61724,2.807686454,15.77704901,1.6,3.216250894,7.610773054,10.36,2.282229611
Potassium iodide,Not High,2.270557898,0.659125261,2.682134968,1.827991342,2.975326756,4.132828715,-1.912772473,2.4323,1.174270714,8.04011122,1.923076923,2.246236623,4.552573361,9.384615385,2.020958905
"2,4,5-trichlorophenoxyacetic acid",High,2.232505635,0.407911618,6.418827664,4.172195549,3.26e-07,8.848606551,-2.38645173,2.2766,2.397703784,15.10301819,1.4,4.994166536,8.064713803,10.88,2.185614158
Diquat,High,2.156088478,0.516530952,6.459969794,4.360468583,2.226866992,8.975497076,-2.353051142,0.5206,3.007237115,15.07134856,1.814814815,5.006628021,8.266220883,10.74074074,2.240536109
P-nonylphenol,Not High,1.41036637,0.372551159,0.33322359,0.091287093,2.92178368,0.920530223,-1.234585666,0.69598,0.0,2.231670646,2.25,1.23,2.23,3.75,1.335489198
Propamocarb (Ref: SN 39744),Not High,2.016739128,0.649880794,1.994306232,1.260950199,3.031638968,2.972704946,-1.942493604,1.25648,0.687340448,5.612076558,1.909090909,1.553738017,2.842546747,8.636363636,1.993834933
Flupoxam (Ref: MON 18500),Not High,2.206750595,0.652566471,2.935297126,2.147096635,2.156490152,4.099566666,-2.121018584,1.5061,1.5511526,6.455285285,2.545454545,1.404173193,3.009581149,23.81818182,2.145402045
Asulam (Ref: M&B 9057),High,1.981160426,0.390859969,0.758226106,0.0,2.803039488,1.747722558,-1.375063681,-0.3716,0.0,2.644316268,1.5,5254.02,1.351125828,6.5,1.925129387
Bensulfuron (Ref: IN R9419),Not High,2.437714301,0.346080175,7.798871465,6.176513312,2.005670121,9.873876393,-2.180281764,5.89128,4.771659013,16.21968856,2.0,4.231041105,8.369043625,16.07142857,2.317911473
Flupyrsulfuron,Not High,2.351920302,0.417280735,9.913582881,7.568962391,1.165953375,12.49635934,-2.396362036,5.21692,5.5224768,20.45122437,1.891891892,5.220592858,9.840835928,18.7027027,2.350987167
Iodosulfuron,High,2.174537507,0.615506268,4.391413448,2.797009192,2.114292728,5.93023801,-2.283682608,2.2428,1.829113287,10.60881783,2.263157895,3.887779198,5.967879591,14.52631579,2.215985849
Tribenuron (Ref: IN R9803),High,2.600420537,0.76553782,7.512647711,5.570110214,1.7082183,8.946036952,-2.155308558,5.2738,4.71654539,15.28205671,2.038461538,2.629918108,6.35451604,20.61538462,2.439414788
Triflusulfuron,High,2.245879678,0.889760376,5.486433023,3.784620105,2.233849566,7.587161777,-2.273922544,3.31594,2.446070272,14.05065381,1.913043478,4.107041723,7.788573151,11.82608696,2.212576818
Propoxycarbazone,High,2.356672965,0.899225188,4.791806002,3.412400684,2.708826905,6.336901636,-2.056404911,3.4835,2.147045141,12.16607616,2.095238095,2.723190451,5.749236903,10.47619048,2.198500022
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,2.357907255,0.861110653,4.978235062,3.588568974,2.68616131,6.725667274,-2.081308731,3.5719,2.233583353,13.12711085,2.0,2.795616028,6.374069777,10.40909091,2.20658665
Sulfuryl fluoride,High,2.342419597,0.369325382,9.947250573,6.60407031,1.671930528,12.06197673,-2.343771867,5.8797,4.750889079,21.38686195,1.9375,5.006905361,9.506394998,14.15625,2.300236749
Tebupirimfos (Ref: BAY MAT 7484),High,2.669291537,0.472107801,14.06233286,11.16430338,1.269789759,15.46191183,-2.705551221,3.9647,8.452363776,24.7844363,1.790697674,4.510447253,9.888015857,38.11627907,2.696675983
2-(thiocyanomethylthio)benzothiazole,Not High,2.270465093,0.315006831,4.923561239,3.549031862,3.09479913,7.884522065,-2.353454805,3.9334,2.347727499,13.81988885,1.904761905,4.866367116,9.586301469,11.04761905,2.197256653
Ecolyst (Ref: HSDB 7282),High,2.338284939,0.76204464,8.987662587,5.114365005,1.91166363,10.00078145,-2.555574252,4.52096,3.783242053,18.34316686,1.689655172,4.286660798,7.542527387,15.48275862,2.31075105
Cloprop,Not High,2.257555956,0.832966127,4.747892061,3.476258741,2.215869637,7.101619052,-2.397361819,3.4755,2.331707739,12.29672589,1.75,2.926558786,6.417232515,12.15,2.197488852
Dimethrin (Ref: ENT 21170 ),Not High,2.259377651,0.50158197,7.346720147,4.827087151,2.068394124,9.674925139,-2.239187458,3.30172,3.353529367,18.0755553,1.933333333,4.189759977,8.637175542,10.53333333,2.226319276
Nitenpyram (Ref: CGA 246916),High,2.232796356,0.770303625,7.90043536,4.89152551,2.202084678,9.182296791,-2.494529402,4.54344,3.396036734,16.41359136,1.8,4.481995243,7.397043886,11.48,2.318773725
Primisulfuron methyl (Ref: CGA 136872),Not High,2.086035102,0.45284022,3.0,1.5,1.974744871,3.949489743,-1.279861197,1.6274,0.0,4.449489743,1.25,2.7,3.7,7.5,1.546955787
Potassium bicarbonate,High,2.156256334,0.683605237,3.076288341,1.659197047,4.23e-07,4.643997617,-2.015888828,1.024,0.901913002,9.163940285,2.0,5.535232771,7.416670751,9.066666667,2.093522181
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,2.244860971,0.856438954,6.609278272,4.818047487,2.782317369,6.711070343,-2.061674816,3.0379,3.435104881,9.972550589,2.0625,3.460736361,5.153188776,11.5,2.200558104
"1,1-dichloroethane",High,1.872133584,0.510514976,0.638934168,0.186677088,3.257586161,1.152841858,-2.058616962,0.3361,0.0,2.688741101,1.833333333,1.6303003,1.69013714,9.166666667,2.097806821
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,2.251600781,0.807322498,5.52224802,3.808494975,2.293861879,7.76489272,-2.274091357,2.70572,2.508916062,14.40611569,1.92,4.361137578,8.301033577,11.64,2.217365682
"1,3-butadiene",Not High,2.24862988,0.807322498,5.502910453,3.876068563,2.259957246,7.76489272,-2.273958905,2.70572,2.471882565,14.40611569,1.92,4.361137578,8.301033577,11.64,2.214279203
"1,4-dioxane",High,2.263622154,0.880497093,4.451380296,2.961590371,3.305994556,5.997786729,-2.454159882,1.75594,2.023443828,11.63567992,1.842105263,3.318602639,6.334524393,12.0,2.28455926
"4,4-methylenedianiline",Not High,2.285184855,0.430794937,7.387203504,5.258807871,1.980579732,10.0222505,-2.444848757,4.74274,3.59214906,18.08576026,1.258064516,4.557320681,9.388712946,11.48387097,2.30662663
N-methyl-2-pyrrolidone,Not High,2.190118298,0.666071926,3.345055899,1.670038426,2.56e-06,4.818171409,-2.214220109,2.048,0.967509129,10.82241999,2.176470588,5.770661157,7.511399887,9.588235294,2.005949245
N-nitrosodimethylamine,High,1.937498036,0.505422448,2.535173608,1.811548564,2.523710447,3.644386124,-2.517627999,-0.2825,1.25787011,6.079076525,2.363636364,0.981352964,2.341652591,15.45454545,2.215169541
Ametoctradin (Ref: BAS 650F),Not High,2.266845213,0.880807127,3.600793443,1.775540299,6.73e-07,5.146010904,-2.089764613,2.2924,1.194802577,10.4706546,2.0,6.501991156,8.213290928,9.0,2.035962615
Methiozolin (Ref: MRC-01),Not High,2.249513481,0.804852847,5.728204279,3.879769804,2.578081664,7.260283718,-2.252774448,2.76452,2.431450036,13.52353908,2.041666667,3.412098299,6.857142857,12.625,2.224199434
Penflufen (Ref: BYF-14182),High,2.201687698,0.782295165,4.516344352,3.020469394,2.952359512,5.577727142,-2.144471444,0.6351,2.40840568,8.456313408,2.142857143,1.369378278,2.942700689,12.14285714,2.192469386
Valifenalate (Ref: IR5885),Not High,1.79610782,0.430505433,1.944479217,1.213342788,2.249544095,2.819479217,-2.417317756,-0.1458,0.758851261,4.846065215,1.857142857,1.310123748,2.116436644,20.28571429,1.976476455
Alpha-endosulfan,High,2.235238025,0.646685971,11.69715621,7.505082378,3.381157739,10.27664993,-2.408728062,2.21572,5.248684882,13.48001888,2.0,3.32808681,5.707431149,11.15789474,2.306975072
Cyantraniliprole (Ref: DPX-HGW86),Not High,2.230270235,0.803135651,11.06270686,7.117463174,3.55929961,9.145275094,-2.396760715,1.39882,5.036278191,11.56580532,1.8125,2.170590672,4.024477832,11.5,2.298598344
Indaziflam,High,2.34390998,0.617620536,4.81356408,2.975480437,2.976001731,6.265300956,-2.074454234,3.78878,2.439258052,11.7605463,2.0,3.323213223,6.01895654,9.625,2.121628193
Propyrisulfuron,Not High,2.29924201,0.223737902,10.7217167,6.647464418,1.850530731,14.17238523,-2.466170075,2.6393,4.182707703,25.56481863,1.681818182,8.912959083,15.69183526,20.36363636,2.420667734
Sedaxane,High,2.30946872,0.613921157,6.867872866,4.58967814,2.293056333,8.614250259,-2.390231444,4.9527,3.530054068,16.4096047,1.884615385,4.459926663,8.519532251,12.5,2.296374945
Aminocyclopyrachlor (Ref: DPX-MAT28),High,2.548027617,0.278998233,9.209717475,6.348289167,2.082600273,11.67286167,-2.501087719,8.4253,4.222398435,21.65878308,1.365853659,6.013253413,10.94623241,12.70731707,2.734166903
Sulfoxaflor (Ref: DE-208),High,2.378860095,0.547867767,6.639729,4.707004312,2.028252779,8.981963079,-2.122638246,5.2814,2.99459404,16.52158319,1.793103448,4.107952988,8.630265627,10.65517241,2.259410909
Gibberellins,High,2.396972413,0.680420304,6.564482174,4.114447786,1.953636608,8.2277263,-2.306329011,4.6503,2.770731237,14.86814871,1.740740741,4.583278562,7.20552267,14.0,2.392184583
Cycloheximide,High,2.230839643,0.760259012,6.267009894,3.302806474,3.321833903,7.926834795,-2.37992677,1.2385,2.439511563,13.00034373,1.681818182,5.301709771,7.18836495,10.86363636,2.260015298
Tolfenpyrad (Ref: OMI 88),Not High,2.115932369,0.320526349,5.289394195,2.923939863,0.0,8.143541178,-2.231900298,0.2302,1.841032961,15.45218193,0.785714286,15.10454285,14.93430733,9.857142857,2.259523117
Prohexadione,Not High,2.280328859,0.55184521,6.225001468,4.064635646,2.470913707,8.513660959,-2.276734874,5.5203,2.477831887,14.91481696,2.0,6.450367991,9.960296047,13.5,2.18975307
Isolan (Ref: ENT 19060),High,2.454212692,0.540334122,7.319538645,3.89260999,2.474116813,7.343493361,-2.179473039,6.4955,2.888780653,13.36561952,0.947368421,3.932918957,6.114691574,11.89473684,2.346342918
Metolcarb,High,2.469864263,0.540334122,7.260264712,3.997728133,2.546652599,7.349476426,-2.184311162,6.4955,3.010743279,13.36561952,1.368421053,3.710703006,6.114691574,13.31578947,2.358116729
Lime sulphur,High,2.386681146,0.739961262,6.189438004,4.101832527,2.472251779,8.257914878,-2.484675236,3.4444,2.901260533,15.14857834,1.916666667,3.492602063,7.402307926,19.875,2.491397913
Urea,High,2.15155726,0.690012691,4.556954274,2.150534307,3.213839077,5.188455048,-2.273100598,1.1843,1.22183039,9.027420353,1.923076923,2.303955499,3.493171612,11.69230769,2.197381143
1-naphthylacetamide,High,2.657512756,0.449517768,13.31157927,11.53997836,1.576591822,13.71400721,-2.54596408,3.39,8.948338816,21.98330166,1.558823529,4.046660421,9.315732523,48.08823529,2.626650076
Zinc phosphide,Not High,2.320880159,0.629781106,8.127695413,5.811918912,1.966392713,9.822034164,-2.306242423,3.7872,4.101550284,16.6179471,1.862068966,4.259319471,7.393491124,12.20689655,2.320458466
Epichlorohydrin,Not High,2.340977984,0.679081331,7.573853374,4.976172269,1.991620706,9.179084167,-2.337566125,5.0784,3.422786927,16.10309787,2.037037037,3.975930594,7.540589853,14.25925926,2.380395534
Medetomidine,High,2.26530874,0.375059376,8.150715167,5.411946389,1.759480114,11.02276195,-2.235132529,2.7663,3.642934389,20.33320058,1.947368421,5.295570203,10.26271865,11.18421053,2.365334277
Oxolinic acid,High,2.313088783,0.429255231,8.202514843,5.480054292,1.78133536,11.34006702,-2.414362696,4.1758,3.747317341,20.65818578,1.432432432,6.872582079,12.06818005,12.40540541,2.288859837
Thymol,Not High,2.361974347,0.726477335,6.279054623,3.830039224,2.12424983,7.628066201,-2.184064308,4.98022,2.658366294,13.90067052,1.72,3.170707357,6.039648438,11.8,2.258459555
Sulphanilamide,Not High,2.201599405,0.517850465,6.669532474,4.60747524,1.584505022,8.928262608,-2.22959771,2.69252,2.931741373,16.03693078,1.857142857,3.41432066,7.318652602,10.96428571,2.13802798
Niclosamide (Ref: ENT 25823 ),Not High,1.884049092,0.377786796,3.080877592,0.92436667,3.154490065,2.959652278,-2.354920991,0.9314,0.760638829,5.995320577,1.714285714,6.25,2.530991736,12.0,2.017574485
Fluxapyroxad (Ref: BAS 700F),High,2.311989098,0.470406675,1.961291813,1.214601872,2.546611341,2.173512859,-2.314800516,-0.4377,0.348534255,3.847025718,2.142857143,0.587245169,0.979577193,24.14285714,2.455915054
3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid (Ref: M700F001),High,2.499120049,0.630357486,7.182032332,4.689034453,2.136497753,8.04111865,-2.137034612,4.9179,3.849133914,14.51660593,2.08,2.917186374,5.894111341,19.52,2.385792209
2-(trifluoromethyl)benzoic acid,Not High,2.405676312,0.536063867,6.151919533,4.619789138,2.365898291,7.969985072,-2.508018185,0.69469,2.825849649,15.21964342,1.714285714,2.710503381,6.378740203,15.0,2.503613744
Eugenol,Not High,1.549196631,0.43656455,0.551566846,0.234708048,2.401715223,1.467186437,-1.803951012,0.1793,0.068041382,3.100953631,2.6,3.47,3.47,6.6,1.603971839
Fenpyrazamine (Ref: S-2188),Not High,2.296492986,0.827737759,5.57845476,3.302714618,2.147637939,6.044242101,-2.299687076,3.2934,2.08756305,11.17776138,2.117647059,2.566250108,4.482425936,18.82352941,2.399002258
Alpha-terpinoline,Not High,2.184230455,0.393138144,3.127572285,1.192583424,-4.05e-07,4.080242085,-2.296347152,-1.7158,0.685429752,7.836061106,1.833333333,16.24556213,7.165406427,9.5,1.946008831
Alpha-pinene,Not High,2.311399792,0.366178175,3.788909465,1.229549158,0.0,5.18479697,-2.227764378,-1.3686,0.711568473,8.413991716,1.769230769,24.55540274,8.15252159,10.15384615,2.111226101
Para-cymene,Not High,2.311390153,0.352584139,3.288909465,1.229549158,0.0,4.18479697,-2.227764337,-1.0422,0.711568473,6.621098497,1.909090909,12.68047639,5.224593412,10.36363636,2.111203282
Diethatyl ethyl (Ref: BAY NNT 6867),Not High,2.286466423,0.795628787,6.296106326,4.261223252,2.383001075,8.063158451,-2.401630939,0.4356,2.882265069,13.9591699,1.884615385,3.957359936,6.701094208,11.88461538,2.34332483
Phenylmercuric acetate,High,2.260524424,0.732024924,7.193607625,5.501637539,2.440116219,8.546498476,-2.403489763,-0.39488,4.375009234,14.26518414,2.041666667,2.899237377,6.085745853,11.29166667,2.295635784
Benthiavalicarb-isopropyl (Ref: KIF-230),Not High,2.335573684,0.816098119,4.831458036,3.751584664,4.41e-07,7.184463443,-2.211235304,3.6703,1.932895359,13.85023995,1.6,5.324074074,9.234589223,10.15,2.179442264
(RS)-2-(4-fluoro-3-trifluoromethylphenoxy)butanoic acid (Ref: UR-50604),High,2.33577045,0.41047064,6.977561394,3.977212079,4.81e-07,8.794535448,-2.397763837,1.753,2.606688595,16.92393154,1.384615385,9.17872083,11.76158132,14.38461538,2.181155523
"3,5-di-bromo-4-hydroxybenzoic acid",Not High,2.036136763,0.581155704,2.557952106,1.494195557,2.838589122,3.988391115,-1.926893215,2.4315,0.879779116,6.598102573,1.8,7.47,6.588063754,9.7,1.942098502
Metam-potassium,High,2.316646368,0.861481941,3.643848345,2.330889043,2.693337995,4.653543073,-2.059470541,2.7047,1.572374693,8.749726723,2.058823529,2.052498076,3.625419765,12.0,2.31571704
Glyphosate-isopropylamine (Ref: MON 0139),Not High,2.308155497,0.691803885,2.496015496,1.499701131,3.138261336,3.270399645,-2.058611692,2.336,0.769853054,6.447051241,2.0,1.791131152,2.819987204,11.66666667,2.308174169
Glyphosate-monopotassium,Not High,2.186565601,0.589767459,2.340686916,1.565606627,3.17167803,3.028587379,-1.714621695,2.35402,0.746419444,5.813157822,2.111111111,1.360160985,2.275364016,9.555555556,1.924980773
Triclopyr-butotyl,Not High,2.345117677,0.030783878,21.09275848,13.36819962,2.27e-07,27.00753747,-2.457622154,11.36116,9.223357558,46.19453755,0.95,20.25469731,30.43377029,11.8,2.220425544
