Unnamed: 0,Environmental fate,VSA_EState5,MaxPartialCharge,MolLogP,BCUT2D_LOGPHI,MinAbsPartialCharge,BCUT2D_LOGPLOW,BCUT2D_MRHI,qed,SPS,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGHI,MinAbsEStateIndex,Kappa3,MaxAbsEStateIndex
3-chloroacrylic acid,High,1.296397142,0.270875495,4.66662,2.226375534,0.270875495,-2.249717482,6.337948554,0.672686714,10.66666667,1.111111111,10.17582826,2.189919584,0.241035269,4.492439266,12.44344349
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,0.564212963,0.411838495,1.71322,2.113735473,0.410355565,-2.214682175,5.693781107,0.687555028,9.166666667,1.5,10.22130296,1.989036734,0.443888889,2.268477911,10.75917423
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,0.0,0.309056401,-0.9762,1.253265373,0.309056401,-2.182471059,5.685858585,0.370507351,6.0,1.5,11.19589811,1.603229127,0.833333333,0.173734284,9.0
Nitrofen (Ref: FW-925),Not High,0.666666667,0.094437047,0.624,2.081820665,0.094437047,-1.796812845,6.179151142,0.341366549,34.2,2.0,10.57743413,2.191662079,0.399691358,0.780612245,5.273919753
Acetaldehyde,High,0.381851852,0.092143236,3.17834,2.258371333,0.092143236,-1.997882316,5.379779944,0.792074978,12.73333333,1.266666667,9.916668138,2.118612775,0.381851852,1.797165737,4.065295729
Pyributicarb (Ref: TSH-888),Not High,-0.195616969,0.340722856,1.4483,2.346740907,0.340722856,-2.181367541,5.931819093,0.884768811,12.89473684,1.368421053,10.10840139,2.195062555,0.108887314,1.640223545,12.14738095
Dibromochloropropane (Ref: OS1897),High,-0.874363715,0.270570702,3.8595,2.281927129,0.270570702,-2.121228106,6.34016159,0.66118045,10.19047619,1.19047619,10.15189965,2.150407004,0.013025794,3.418854545,12.03588829
Isopyrazam (Ref: SYN 520453),High,0.680242819,0.160260306,2.1293,2.25757471,0.160260306,-1.860752741,5.416095017,0.693279663,9.416666667,1.583333333,10.12891397,1.998527136,0.171585412,1.784007561,9.252350246
Phosphane,Not High,0.381342593,0.070746511,2.5037,2.324003308,0.070746511,-2.355790294,5.079127467,0.575259816,32.27272727,1.545454545,9.782289454,2.308424669,0.381342593,1.835720898,10.02171296
S-methoprene (Ref: SAN 810),Not High,0.0,-0.013364981,3.453,2.238794354,0.013364981,-1.932416234,5.205601411,0.447305598,18.7,1.3,9.928852325,2.038661781,1.202546296,1.728509717,2.353009259
Barium polysulphide,High,1.923564815,-0.01489222,2.9987,2.583642979,0.01489222,-2.469653908,5.205804339,0.448982999,42.1,1.5,9.489745483,2.492881086,0.637731481,0.574462076,2.434606481
Peroxyacetic acid,High,0.653333333,-0.021882053,3.11842,2.131527672,0.021882053,-1.848672205,5.228177045,0.553258492,10.4,1.0,10.02448253,1.948374226,0.653333333,1.598288066,2.212962963
Butanethiol,Not High,-0.884354765,0.325570887,2.9463,2.270813798,0.325570887,-2.382672856,6.293539986,0.574339559,10.28571429,1.142857143,10.01470149,2.228405477,0.107731481,4.462065394,12.17468679
Chlorthion (Ref: BAY 22/190 ),Not High,-0.761904282,0.407548817,3.7718,2.266672989,0.407548817,-2.501477979,7.181819296,0.798116653,13.69230769,1.153846154,10.03444367,2.267785386,0.119097007,5.138867279,13.3206698
Ferric phosphate,Not High,-3.063349868,0.418857958,3.0865,2.333829824,0.418857958,-2.256908588,5.721882412,0.851683176,13.16666667,1.444444444,10.16002982,2.34330648,0.077441421,3.349211931,12.9515984
Sodium hypochlorite,High,-1.144953704,0.338732717,-0.8507,2.311414136,0.338732717,-2.22776457,7.5119049,0.395548151,10.71428571,1.5,10.45009123,2.111262749,0.333333333,29.97309112,10.05175076
2-hydroxy-terbuthylazine (Ref: GS 23158),High,0.405408409,0.294286983,17.9941,2.222089369,0.294286983,-2.224620094,7.860000319,0.011282409,11.40659341,0.307692308,10.03497616,2.161839658,0.061040879,54.94077998,11.29135096
Metamifop (Ref: DBH-129),Not High,-0.513663794,0.343809633,3.7805,2.297058738,0.343809633,-2.178324584,6.421462451,0.382719496,10.47619048,1.19047619,10.35943352,2.112401593,0.029826353,7.177480617,11.43571057
Fluthiacet-methyl (Ref: CGA 248757),Not High,-1.182957609,0.341291581,3.8533,2.296302226,0.341291581,-2.211235304,6.421454745,0.783418644,10.04761905,1.19047619,10.46202899,2.095940631,0.010606891,8.312857143,10.18087694
Metolachlor oxanilic acid (Ref: CGA 51202),High,-0.276635068,0.255280558,4.069,2.306802628,0.255280558,-2.143984476,6.303637488,0.753440664,11.75,1.041666667,9.994781964,2.168658138,0.276635068,3.616370449,12.35682981
Leptophos (Ref: OMS 1438 ),Not High,0.56587963,0.236371091,3.7293,2.267364073,0.236371091,-2.331970253,6.301099812,0.862259477,13.0,1.3,9.894480907,2.319709582,0.022731481,3.39115696,12.53479322
Paraquat dichloride,High,0.972622914,0.224340249,3.61724,2.431959683,0.224340249,-2.121401641,6.317941375,0.728271701,10.36,0.96,9.948699945,2.282229611,0.197349957,3.216250894,13.31239686
Potassium iodide,Not High,1.525150227,0.160498033,2.4323,2.270557898,0.160498033,-1.912772473,5.42745538,0.659125261,9.384615385,1.230769231,10.12767057,2.020958905,0.759548375,2.246236623,5.163907785
"2,4,5-trichlorophenoxyacetic acid",High,0.0,0.23841836,2.2766,2.232505635,0.23841836,-2.38645173,7.803310332,0.407911618,10.88,0.96,10.09641895,2.185614158,0.80787037,4.994166536,9.222222222
Diquat,High,-1.630816558,0.336590642,0.5206,2.156088478,0.336590642,-2.353051142,7.897690618,0.516530952,10.74074074,1.148148148,10.20863516,2.240536109,0.077564843,5.006628021,12.32514318
P-nonylphenol,Not High,0.0,0.090531375,0.69598,1.41036637,0.090531375,-1.234585666,4.931486984,0.372551159,3.75,2.0,10.75121127,1.335489198,1.180555556,1.23,7.506944444
Propamocarb (Ref: SN 39744),Not High,-0.977324263,0.335179726,1.25648,2.016739128,0.335179726,-1.942493604,5.871024935,0.649880794,8.636363636,1.363636364,10.14731628,1.993834933,0.198148148,1.553738017,10.31764692
Flupoxam (Ref: MON 18500),Not High,0.0,0.033546955,1.5061,2.206750595,0.033546955,-2.121018584,5.140937341,0.652566471,23.81818182,1.545454545,10.09071996,2.145402045,0.558981481,1.404173193,4.089259259
Asulam (Ref: M&B 9057),High,0.0,0.691536564,-0.3716,1.981160426,0.133530685,-1.375063681,7.304286385,0.390859969,6.5,1.5,15.83578516,1.925129387,2.87037037,5254.02,8.703703704
Bensulfuron (Ref: IN R9419),Not High,0.484002045,0.415953049,5.89128,2.437714301,0.415953049,-2.180281764,8.068011457,0.346080175,16.07142857,1.25,10.19133272,2.317911473,0.131139456,4.231041105,14.11962665
Flupyrsulfuron,Not High,-1.563565227,0.434670272,5.21692,2.351920302,0.386674608,-2.396362036,7.09501904,0.417280735,18.7027027,1.189189189,9.970909532,2.350987167,0.105372314,5.220592858,14.09493349
Iodosulfuron,High,-0.51065051,0.332527874,2.2428,2.174537507,0.332527874,-2.283682608,6.28877307,0.615506268,14.52631579,1.473684211,10.21786586,2.215985849,0.020408382,3.887779198,12.57093495
Tribenuron (Ref: IN R9803),High,-0.389898169,0.282462072,5.2738,2.600420537,0.282462072,-2.155308558,6.559800268,0.76553782,20.61538462,1.307692308,9.901940392,2.439414788,0.055525479,2.629918108,13.13086015
Triflusulfuron,High,0.68092506,0.25300836,3.31594,2.245879678,0.25300836,-2.273922544,5.818584717,0.889760376,11.82608696,1.173913043,10.01855861,2.212576818,0.174364712,4.107041723,11.99178788
Propoxycarbazone,High,-2.299249067,0.355657576,3.4835,2.356672965,0.355657576,-2.056404911,6.353680611,0.899225188,10.47619048,1.428571429,10.08932792,2.198500022,0.001959877,2.723190451,14.31383976
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,-1.630526756,0.35781892,3.5719,2.357907255,0.35781892,-2.081308731,6.354437712,0.861110653,10.40909091,1.318181818,10.08911669,2.20658665,0.058391956,2.795616028,14.42697633
Sulfuryl fluoride,High,-0.033848213,0.274060328,5.8797,2.342419597,0.274060328,-2.343771867,9.104710397,0.369325382,14.15625,1.1875,10.10737525,2.300236749,0.034715621,5.006905361,13.23610051
Tebupirimfos (Ref: BAY MAT 7484),High,-1.260451832,0.345395048,3.9647,2.669291537,0.345395048,-2.705551221,5.753931327,0.472107801,38.11627907,1.069767442,9.423746873,2.696675983,0.02161036,4.510447253,13.4062556
2-(thiocyanomethylthio)benzothiazole,Not High,-0.179158399,0.243316628,3.9334,2.270465093,0.243316628,-2.353454805,6.290239928,0.315006831,11.04761905,1.285714286,10.01876391,2.197256653,0.047440555,4.866367116,12.20843333
Ecolyst (Ref: HSDB 7282),High,0.231974551,0.272300769,4.52096,2.338284939,0.272300769,-2.555574252,6.003294206,0.76204464,15.48275862,1.068965517,10.00997292,2.31075105,0.110391232,4.286660798,13.26443146
Cloprop,Not High,0.790778061,0.262824733,3.4755,2.257555956,0.262824733,-2.397361819,5.886442295,0.832966127,12.15,1.1,10.10828618,2.197488852,0.030494615,2.926558786,12.24666745
Dimethrin (Ref: ENT 21170 ),Not High,-2.071643195,0.335216466,3.30172,2.259377651,0.335216466,-2.239187458,9.102405212,0.50158197,10.53333333,1.2,10.02016097,2.226319276,0.017823624,4.189759977,13.05537006
Nitenpyram (Ref: CGA 246916),High,0.395391197,0.261906332,4.54344,2.232796356,0.261906332,-2.494529402,7.118062535,0.770303625,11.48,1.12,9.900755128,2.318773725,0.074737216,4.481995243,12.95861552
Primisulfuron methyl (Ref: CGA 136872),Not High,0.0,-0.007925326,1.6274,2.086035102,0.007925326,-1.279861197,8.757891912,0.45284022,7.5,1.0,11.95777387,1.546955787,1.773148148,2.7,2.060185185
Potassium bicarbonate,High,-1.18287037,0.355612413,1.024,2.156256334,0.355612413,-2.015888828,6.339307013,0.683605237,9.066666667,1.466666667,10.34626575,2.093522181,0.085092593,5.535232771,10.36839506
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,-2.494217845,0.30101738,3.0379,2.244860971,0.232132944,-2.061674816,7.929029699,0.856438954,11.5,1.4375,10.43623424,2.200558104,0.158575103,3.460736361,12.39893454
"1,1-dichloroethane",High,-2.074074074,0.370874367,0.3361,1.872133584,0.370874367,-2.058616962,5.69617381,0.510514976,9.166666667,1.666666667,10.74728339,2.097806821,2.074074074,1.6303003,10.55787037
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,-1.031150486,0.338978296,2.70572,2.251600781,0.338978296,-2.274091357,5.905410337,0.807322498,11.64,1.2,10.01827576,2.217365682,0.095068421,4.361137578,12.00338568
"1,3-butadiene",Not High,-0.771359167,0.335318196,2.70572,2.24862988,0.335318196,-2.273958905,5.878144823,0.807322498,11.64,1.2,10.01840534,2.214279203,0.161124042,4.361137578,12.00148715
"1,4-dioxane",High,-1.414901738,0.326018094,1.75594,2.263622154,0.326018094,-2.454159882,6.004174191,0.880497093,12.0,1.315789474,10.05935731,2.28455926,0.147426304,3.318602639,12.13162415
"4,4-methylenedianiline",Not High,-0.962943642,0.328189286,4.74274,2.285184855,0.328189286,-2.444848757,6.117729865,0.430794937,11.48387097,0.741935484,10.00378214,2.30662663,0.116544275,4.557320681,13.49594501
N-methyl-2-pyrrolidone,Not High,0.465514928,0.411839586,2.048,2.190118298,0.410282817,-2.214220109,5.853063821,0.666071926,9.588235294,1.470588235,10.28689324,2.005949245,0.0,5.770661157,10.97861946
N-nitrosodimethylamine,High,0.024861111,0.315813802,-0.2825,1.937498036,0.315813802,-2.517627999,5.905427742,0.505422448,15.45454545,1.454545455,10.25248217,2.215169541,0.024861111,0.981352964,11.15356481
Ametoctradin (Ref: BAS 650F),Not High,-0.736589506,0.341223609,2.2924,2.266845213,0.341223609,-2.089764613,6.350404809,0.880807127,9.0,1.4375,10.32560388,2.035962615,0.299768519,6.501991156,10.1567131
Methiozolin (Ref: MRC-01),Not High,-2.605122555,0.354828821,2.76452,2.249513481,0.354828821,-2.252774448,6.320294272,0.804852847,12.625,1.416666667,10.08521113,2.224199434,0.092582077,3.412098299,14.10400227
Penflufen (Ref: BYF-14182),High,0.0,0.256744409,0.6351,2.201687698,0.256744409,-2.144471444,7.887767998,0.782295165,12.14285714,1.428571429,10.47651281,2.192469386,0.112314815,1.369378278,11.16130008
Valifenalate (Ref: IR5885),Not High,0.0,0.165795171,-0.1458,1.79610782,0.165795171,-2.417317756,7.797811233,0.430505433,20.28571429,1.285714286,10.3736449,1.976476455,0.797453704,1.310123748,4.783425926
Alpha-endosulfan,High,-1.177457693,0.34565446,2.21572,2.235238025,0.34565446,-2.408728062,7.27970117,0.646685971,11.15789474,1.421052632,10.13759274,2.306975072,0.209652778,3.32808681,12.2048989
Cyantraniliprole (Ref: DPX-HGW86),Not High,-1.520208333,0.345654459,1.39882,2.230270235,0.345654459,-2.396760715,7.279657516,0.803135651,11.5,1.3125,10.1457984,2.298598344,0.227986111,2.170590672,11.38337113
Indaziflam,High,0.130608938,0.310744805,3.78878,2.34390998,0.310744805,-2.074454234,9.108934251,0.617620536,9.625,1.4375,10.20996047,2.121628193,0.283696618,3.323213223,11.34247394
Propyrisulfuron,Not High,-5.611786535,0.332148189,2.6393,2.29924201,0.332148189,-2.466170075,5.978811338,0.223737902,20.36363636,1.0,9.906473364,2.420667734,0.112410039,8.912959083,13.41485425
Sedaxane,High,-0.731844048,0.282463435,4.9527,2.30946872,0.274509587,-2.390231444,6.388314214,0.613921157,12.5,1.307692308,10.05988445,2.296374945,0.231944444,4.459926663,13.12540314
Aminocyclopyrachlor (Ref: DPX-MAT28),High,-3.749260057,0.435445111,8.4253,2.548027617,0.320329582,-2.501087719,9.103713783,0.278998233,12.70731707,0.804878049,9.915271138,2.734166903,0.115505865,6.013253413,15.28177202
Sulfoxaflor (Ref: DE-208),High,-3.282553508,0.3584361,5.2814,2.378860095,0.3584361,-2.122638246,6.355090255,0.547867767,10.65517241,1.103448276,10.07960559,2.259410909,0.015196365,4.107952988,14.72782568
Gibberellins,High,0.332966179,0.416419363,4.6503,2.396972413,0.416419363,-2.306329011,6.301098418,0.680420304,14.0,1.074074074,9.904720003,2.392184583,0.009302511,4.583278562,13.61031402
Cycloheximide,High,-3.479172572,0.323145085,1.2385,2.230839643,0.323145085,-2.37992677,7.86053788,0.760259012,10.86363636,1.136363636,10.0662333,2.260015298,0.302453704,5.301709771,12.10283163
Tolfenpyrad (Ref: OMI 88),Not High,-8.646562736,0.309606502,0.2302,2.115932369,0.309606502,-2.231900298,5.835913323,0.320526349,9.857142857,0.571428571,10.01999803,2.259523117,0.105725624,15.10454285,11.06532407
Prohexadione,Not High,0.462709417,0.346538616,5.5203,2.280328859,0.346538616,-2.276734874,6.350502525,0.55184521,13.5,1.272727273,10.0052576,2.18975307,0.374106356,6.450367991,12.00343323
Isolan (Ref: ENT 19060),High,-0.382376543,0.200859013,6.4955,2.454212692,0.084344127,-2.179473039,6.678377365,0.540334122,11.89473684,0.631578947,9.924888988,2.346342918,0.382376543,3.932918957,6.112705341
Metolcarb,High,-0.455123457,0.200913599,6.4955,2.469864263,0.084344127,-2.184311162,6.678990783,0.540334122,13.31578947,0.789473684,9.923401473,2.358116729,0.455123457,3.710703006,6.204207924
Lime sulphur,High,-1.069745755,0.354100105,3.4444,2.386681146,0.354100105,-2.484675236,6.390100588,0.739961262,19.875,1.25,9.948257295,2.491397913,0.059148794,3.492602063,12.49659461
Urea,High,0.0,0.273603231,1.1843,2.15155726,0.273603231,-2.273100598,7.979797836,0.690012691,11.69230769,1.307692308,9.927047237,2.197381143,0.146435185,2.303955499,11.47418981
1-naphthylacetamide,High,0.947591119,0.309107406,3.39,2.657512756,0.309107406,-2.54596408,5.738942713,0.449517768,48.08823529,0.911764706,9.481189175,2.626650076,0.008274572,4.046660421,13.0011013
Zinc phosphide,Not High,-1.001270432,0.417380376,3.7872,2.320880159,0.417380376,-2.306242423,7.898195228,0.629781106,12.20689655,1.172413793,10.25643796,2.320458466,0.151270942,4.259319471,12.89723167
Epichlorohydrin,Not High,-1.607052224,0.282577987,5.0784,2.340977984,0.282577987,-2.337566125,6.302014517,0.679081331,14.25925926,1.37037037,9.964114951,2.380395534,0.095719955,3.975930594,14.38600072
Medetomidine,High,-2.649985331,0.454882791,2.7663,2.26530874,0.35504408,-2.235132529,6.317467352,0.375059376,11.18421053,1.184210526,10.0262656,2.365334277,0.04727118,5.295570203,13.45204521
Oxolinic acid,High,-3.702042365,0.328147972,4.1758,2.313088783,0.328147972,-2.414362696,5.982165747,0.429255231,12.40540541,0.891891892,9.868587694,2.288859837,0.111703051,6.872582079,13.51418242
Thymol,Not High,-2.23975927,0.184495241,4.98022,2.361974347,0.184495241,-2.184064308,5.807847991,0.726477335,11.8,1.0,9.964946263,2.258459555,0.000200355,3.170707357,14.15281028
Sulphanilamide,Not High,0.468190613,0.36771119,2.69252,2.201599405,0.36771119,-2.22959771,6.301234676,0.517850465,10.96428571,1.071428571,10.0782638,2.13802798,0.238742179,3.41432066,12.22612414
Niclosamide (Ref: ENT 25823 ),Not High,0.753472222,0.091764584,0.9314,1.884049092,0.091764584,-2.354920991,6.174699033,0.377786796,12.0,1.285714286,10.56744111,2.017574485,0.753472222,6.25,5.470540123
Fluxapyroxad (Ref: BAS 700F),High,-0.868055556,0.323172722,-0.4377,2.311989098,0.323172722,-2.314800516,5.812611911,0.470406675,24.14285714,1.714285714,10.30791116,2.455915054,0.641203704,0.587245169,9.958333333
3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid (Ref: M700F001),High,-0.803454795,0.282460093,4.9179,2.499120049,0.282460093,-2.137034612,5.951014384,0.630357486,19.52,1.4,9.85520854,2.385792209,0.051590294,2.917186374,14.34994444
2-(trifluoromethyl)benzoic acid,Not High,-1.601433283,0.48251682,0.69469,2.405676312,0.422896836,-2.508018185,7.709985497,0.536063867,15.0,1.142857143,10.15409108,2.503613744,0.114139162,2.710503381,14.63730056
Eugenol,Not High,0.0,0.29256542,0.1793,1.549196631,0.29256542,-1.803951012,5.361538885,0.43656455,6.6,2.0,10.88338501,1.603971839,0.430555556,3.47,9.182638889
Fenpyrazamine (Ref: S-2188),Not High,-0.024521605,0.25402076,3.2934,2.296492986,0.25402076,-2.299687076,6.34589877,0.827737759,18.82352941,1.411764706,9.946497994,2.399002258,0.024521605,2.566250108,11.94143533
Alpha-terpinoline,Not High,-1.200509259,0.316989909,-1.7158,2.184230455,0.316989909,-2.296347152,7.481974009,0.393138144,9.5,1.416666667,10.67377714,1.946008831,0.0,16.24556213,9.829528534
Alpha-pinene,Not High,-1.144953704,0.338732717,-1.3686,2.311399792,0.338732717,-2.227764378,7.51190397,0.366178175,10.15384615,1.384615385,10.67377711,2.111226101,0.439375,24.55540274,10.05175076
Para-cymene,Not High,-1.144953704,0.338732717,-1.0422,2.311390153,0.338732717,-2.227764337,7.511902318,0.352584139,10.36363636,1.454545455,10.67377715,2.111203282,0.0,12.68047639,10.05175076
Diethatyl ethyl (Ref: BAY NNT 6867),Not High,-1.049770041,0.572639399,0.4356,2.286466423,0.466861461,-2.401630939,7.897716204,0.795628787,11.88461538,1.269230769,10.33239846,2.34332483,0.142472246,3.957359936,12.39959335
Phenylmercuric acetate,High,-1.454771964,0.360227396,-0.39488,2.260524424,0.360227396,-2.403489763,7.899487503,0.732024924,11.29166667,1.416666667,10.30424752,2.295635784,0.179304033,2.899237377,12.32588821
Benthiavalicarb-isopropyl (Ref: KIF-230),Not High,-1.309938272,0.355698127,3.6703,2.335573684,0.355698127,-2.211235304,6.455060445,0.816098119,10.15,1.15,10.29590828,2.179442264,0.044753086,5.324074074,10.5332779
(RS)-2-(4-fluoro-3-trifluoromethylphenoxy)butanoic acid (Ref: UR-50604),High,-1.309938272,0.355698127,1.753,2.33577045,0.355698127,-2.397763837,6.455085741,0.41047064,14.38461538,1.0,10.24379301,2.181155523,0.044753086,9.17872083,10.5332779
"3,5-di-bromo-4-hydroxybenzoic acid",Not High,-0.669908825,0.302839557,2.4315,2.036136763,0.302839557,-1.926893215,5.660135891,0.581155704,9.7,1.2,10.12424329,1.942098502,0.337018141,7.47,10.03199413
Metam-potassium,High,-1.334883944,0.417380376,2.7047,2.316646368,0.417380376,-2.059470541,6.331383911,0.861481941,12.0,1.411764706,10.25646744,2.31571704,0.030493827,2.052498076,12.45244221
Glyphosate-isopropylamine (Ref: MON 0139),Not High,-0.106790123,0.417444175,2.336,2.308155497,0.382462884,-2.058611692,6.323050952,0.691803885,11.66666667,1.416666667,10.25828602,2.308174169,0.106790123,1.791131152,11.96012031
Glyphosate-monopotassium,Not High,0.261018519,0.115444834,2.35402,2.186565601,0.115444834,-1.714621695,6.308719077,0.589767459,9.555555556,1.444444444,10.21860076,1.924980773,0.261018519,1.360160985,8.878858025
Triclopyr-butotyl,Not High,0.860450352,0.328065864,11.36116,2.345117677,0.328065864,-2.457622154,7.134413669,0.030783878,11.8,0.5625,9.944002936,2.220425544,0.204078561,20.25469731,10.55040562
Triclopyr-triethylammonium,High,-1.390324074,0.197242619,-1.2699,2.35166552,0.197242619,-2.417380441,7.566374763,0.482810134,13.25,1.75,10.24212672,2.121370911,0.0,7.684384134,10.62828704
