Unnamed: 0,Environmental fate,BCUT2D_LOGPHI,MolLogP,Chi1v,MinAbsEStateIndex,MaxPartialCharge,MinPartialCharge,qed,BalabanJ,SMR_VSA10,Chi2v,MinAbsPartialCharge,BCUT2D_CHGLO,FpDensityMorgan3,BCUT2D_MRLOW,BCUT2D_MRHI
"1,1,1-acetonitrile (Ref: USAF EK-488)",High,1.985889986,2.0714,3.074717703,0.061728395,0.060618612,-0.125066687,0.524728274,2.754184786,34.80281967,2.140315334,0.060618612,-1.919362868,1.5,1.11741905,6.319148329
Carbon tetrachloride (Ref: ENT 4705),Not High,1.522153786,1.3584,1.149829914,1.638888889,-0.070082308,-0.099086737,0.396333969,2.732050808,0.0,0.471404521,0.070082308,-1.441711418,1.25,2.147579751,4.880053786
Isophorone,Not High,1.845903911,0.0332,2.154700538,0.777777778,0.070114395,-0.376667636,0.41574925,2.0,0.0,1.224744871,0.070114395,-2.093303685,1.166666667,-0.033358206,4.365979954
8-hydroxyquinoline,Not High,2.125550605,2.4418,4.92719146,0.801903817,0.031367979,-0.39872856,0.728077962,2.146711376,11.37477255,3.659939943,0.031367979,-2.024515361,1.266666667,1.194665567,5.42695293
Noviflumuron,High,2.042418415,0.2386,2.544725695,0.291666667,0.221873564,-0.345748915,0.425686211,2.478438739,5.907179729,1.918847178,0.221873564,-2.028215494,2.571428571,-0.126031391,5.771081934
"1,2-benzisothiazolin-3-one",Not High,2.198561396,3.1719,7.744427246,0.60282018,0.25379882,-0.383246299,0.751207694,2.022598596,11.5955165,5.265454473,0.25379882,-2.109125535,2.6,0.605242733,5.490274151
Fluopyram,High,2.301592825,4.43462,8.165338054,0.065425905,0.163289844,-0.3863451,0.807731267,1.584958738,17.04847088,6.797815759,0.163289844,-2.208797892,2.695652174,-0.071647985,7.119355771
Isotianil (Ref: BYF1047),Not High,2.294146836,4.26952,7.902106365,0.001096571,0.261736246,-0.321526083,0.894925916,2.280560769,11.594566,6.446798212,0.261736246,-2.182931138,2.52173913,0.101711594,6.050442645
2-butoxyethanol (Ref: A13-0993),High,2.204469938,3.2196,9.112121821,0.050468133,0.407548817,-0.468929679,0.655521004,2.948924561,29.57066498,7.14950676,0.407548817,-2.253223966,2.111111111,-0.141033265,6.300948032
Pyroxasulfone (Ref: KIH-485),Not High,2.758819828,3.6898,8.45621071,0.010740741,0.304118821,-0.268096469,0.575408709,2.187726044,80.96695583,8.767340035,0.268096469,-2.333009037,1.684210526,0.207289414,7.747130332
Ethanol,High,2.256566682,3.4752,9.470800993,0.156566069,0.274037931,-0.35504408,0.602278891,2.062740063,45.03262952,7.153370981,0.274037931,-2.142853231,2.689655172,0.096357912,9.102404753
Propisochlor,Not High,2.59824553,4.1235,8.26261471,0.072367672,0.282462072,-0.321618074,0.895552731,1.563375092,11.594566,6.787234896,0.282462072,-2.107860115,2.791666667,0.100633214,6.050190056
Calcium carbide,Not High,2.387148821,1.2878,4.532951694,0.042561728,0.355777615,-0.47646698,0.772784462,2.5122858,23.38810796,3.587025864,0.355777615,-2.035458029,2.642857143,0.068992686,6.348378951
Methyl nonyl ketone,Not High,2.288746611,2.74028,6.790924343,0.34212963,0.432830954,-0.251456996,0.780527499,3.119863436,9.729012186,6.281067325,0.251456996,-2.129110296,2.5,-0.140716466,7.927515114
Denatonium benzoate (Ref: ASU 90 820 P),High,2.77338046,2.1362,9.091796793,0.087847222,0.314974045,-0.481000904,0.567611285,1.756071047,11.93861058,9.074390717,0.314974045,-2.441152489,2.791666667,-0.162062075,5.849494905
Iron sulphate,High,2.342541703,1.0415,7.409048571,0.004920005,0.226338055,-0.392368254,0.7571556,1.962195541,17.59760441,6.535162076,0.226338055,-2.34218105,2.35,-0.136039169,5.972794045
3-chloroacrylic acid,High,2.226375534,4.66662,9.184247699,0.241035269,0.270875495,-0.45738388,0.672686714,1.60699126,17.50811962,6.706150362,0.270875495,-2.085071444,2.259259259,0.09413807,6.337948554
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,2.113735473,1.71322,3.683739641,0.443888889,0.411838495,-0.410355565,0.687555028,2.694294304,6.093240071,2.456026404,0.410355565,-2.022768457,2.833333333,0.20268306,5.693781107
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,1.253265373,-0.9762,0.781474414,0.833333333,0.309056401,-0.35184624,0.370507351,2.803039488,6.031114512,0.402368927,0.309056401,-1.623988117,1.5,0.256190111,5.685858585
Nitrofen (Ref: FW-925),Not High,2.081820665,0.624,2.142657702,0.399691358,0.094437047,-0.371834437,0.341366549,1.998939485,11.60093989,1.418251851,0.094437047,-1.665918761,2.6,0.42493151,6.179151142
Acetaldehyde,High,2.258371333,3.17834,5.242465523,0.381851852,0.092143236,-0.347998348,0.792074978,2.419296208,0.0,4.01777522,0.092143236,-2.140690067,2.733333333,0.87051362,5.379779944
Pyributicarb (Ref: TSH-888),Not High,2.346740907,1.4483,5.815969556,0.108887314,0.340722856,-0.477497024,0.884768811,2.429100338,16.87223022,4.185685054,0.340722856,-2.101746549,2.684210526,0.069455782,5.931819093
Dibromochloropropane (Ref: OS1897),High,2.281927129,3.8595,6.376447275,0.013025794,0.270570702,-0.507119704,0.66118045,2.273996756,40.48383206,4.880490063,0.270570702,-2.083008036,2.523809524,-0.384419303,6.34016159
Isopyrazam (Ref: SYN 520453),High,2.25757471,2.1293,3.744063077,0.171585412,0.160260306,-0.504254602,0.693279663,2.959559547,0.0,2.499000464,0.160260306,-2.038016956,2.916666667,0.372814803,5.416095017
Phosphane,Not High,2.324003308,2.5037,4.424566068,0.381342593,0.070746511,-0.389290807,0.575259816,2.637067423,0.0,4.012877001,0.070746511,-2.340248393,2.545454545,-0.014015331,5.079127467
S-methoprene (Ref: SAN 810),Not High,2.238794354,3.453,4.007583597,1.202546296,-0.013364981,-0.081524547,0.447305598,2.668730432,0.0,3.358154351,0.013364981,-2.133031949,2.4,0.833723444,5.205601411
Barium polysulphide,High,2.583642979,2.9987,4.2876937,0.637731481,-0.01489222,-0.085012907,0.448982999,2.29662658,0.0,4.49042209,0.01489222,-2.556303193,2.5,-0.0057902,5.205804339
Peroxyacetic acid,High,2.131527672,3.11842,3.764742878,0.653333333,-0.021882053,-0.059041992,0.553258492,2.893762784,0.0,3.065384141,0.021882053,-2.031653154,1.9,0.86584421,5.228177045
Butanethiol,Not High,2.270813798,2.9463,7.745823499,0.107731481,0.325570887,-0.464655221,0.574339559,3.249216301,29.16481118,4.817770441,0.325570887,-2.257639526,2.142857143,-0.14180963,6.293539986
Chlorthion (Ref: BAY 22/190 ),Not High,2.266672989,3.7718,9.321834489,0.119097007,0.407548817,-0.44682867,0.798116653,2.072886813,33.55382631,7.776741752,0.407548817,-2.232429998,2.461538462,-0.124310714,7.181819296
Ferric phosphate,Not High,2.333829824,3.0865,5.015550373,0.077441421,0.418857958,-0.478734232,0.851683176,3.021036849,5.969305288,3.492390693,0.418857958,-2.147522953,2.5,-0.144729592,5.721882412
Sodium hypochlorite,High,2.311414136,-0.8507,5.672830842,0.333333333,0.338732717,-0.480291341,0.395548151,0.0,13.56506761,4.532926401,0.338732717,-2.015905281,2.071428571,-0.135390172,7.5119049
2-hydroxy-terbuthylazine (Ref: GS 23158),High,2.222089369,17.9941,40.08579275,0.061040879,0.294286983,-0.370153153,0.011282409,1.19e-06,42.27348971,28.81999906,0.294286983,-2.065662695,0.725274725,0.478991914,7.860000319
Metamifop (Ref: DBH-129),Not High,2.297058738,3.7805,7.553137139,0.029826353,0.343809633,-0.464557271,0.382719496,2.254284066,40.77212496,5.195463217,0.343809633,-2.083361707,2.666666667,-0.147163138,6.421462451
Fluthiacet-methyl (Ref: CGA 248757),Not High,2.296302226,3.8533,7.569491248,0.010606891,0.341291581,-0.478722379,0.783418644,4.86e-07,40.77212496,5.022309445,0.341291581,-2.128608942,2.095238095,-0.138888079,6.421454745
Metolachlor oxanilic acid (Ref: CGA 51202),High,2.306802628,4.069,7.765752203,0.276635068,0.255280558,-0.383578201,0.753440664,1.927743211,23.19550589,5.671241109,0.255280558,-2.169513356,2.458333333,0.10216492,6.303637488
Leptophos (Ref: OMS 1438 ),Not High,2.267364073,3.7293,6.695267382,0.022731481,0.236371091,-0.462701649,0.862259477,2.28122355,17.38418484,5.984714907,0.236371091,-2.255760482,2.45,-0.137217501,6.301099812
Paraquat dichloride,High,2.431959683,3.61724,7.818391689,0.197349957,0.224340249,-0.492703993,0.728271701,2.793574439,17.38418484,5.688959267,0.224340249,-2.185556189,2.12,0.102567317,6.317941375
Potassium iodide,Not High,2.270557898,2.4323,4.132828715,0.759548375,0.160498033,-0.492869975,0.659125261,2.975326756,0.0,2.682134968,0.160498033,-2.076546259,2.461538462,0.354367027,5.42745538
"2,4,5-trichlorophenoxyacetic acid",High,2.232505635,2.2766,8.848606551,0.80787037,0.23841836,-0.725526876,0.407911618,3.26e-07,10.39900058,6.418827664,0.23841836,-1.987904179,1.84,-0.739935294,7.803310332
Diquat,High,2.156088478,0.5206,8.975497076,0.077564843,0.336590642,-0.477606867,0.516530952,2.226866992,33.92038952,6.459969794,0.336590642,-2.104700622,2.444444444,0.069222055,7.897690618
P-nonylphenol,Not High,1.41036637,0.69598,0.920530223,1.180555556,0.090531375,-0.193121261,0.372551159,2.92178368,0.0,0.33322359,0.090531375,-1.308648379,2.25,1.537023475,4.931486984
Propamocarb (Ref: SN 39744),Not High,2.016739128,1.25648,2.972704946,0.198148148,0.335179726,-0.477639242,0.649880794,3.031638968,5.969305288,1.994306232,0.335179726,-1.909184174,2.272727273,0.069666097,5.871024935
Flupoxam (Ref: MON 18500),Not High,2.206750595,1.5061,4.099566666,0.558981481,0.033546955,-0.309882678,0.652566471,2.156490152,0.0,2.935297126,0.033546955,-2.07696248,3.181818182,0.644831712,5.140937341
Asulam (Ref: M&B 9057),High,1.981160426,-0.3716,1.747722558,2.87037037,0.691536564,-0.133530685,0.390859969,2.803039488,8.254871229,0.758226106,0.133530685,-1.337666401,1.5,0.404916376,7.304286385
Bensulfuron (Ref: IN R9419),Not High,2.437714301,5.89128,9.873876393,0.131139456,0.415953049,-0.494572886,0.346080175,2.005670121,29.21115617,7.798871465,0.415953049,-2.221173659,2.678571429,-0.137321188,8.068011457
Flupyrsulfuron,Not High,2.351920302,5.21692,12.49635934,0.105372314,0.434670272,-0.386674608,0.417280735,1.165953375,22.95565061,9.913582881,0.386674608,-2.308399042,2.540540541,-0.141867134,7.09501904
Iodosulfuron,High,2.174537507,2.2428,5.93023801,0.020408382,0.332527874,-0.456057881,0.615506268,2.114292728,17.57024518,4.391413448,0.332527874,-2.239715861,2.789473684,-0.134579314,6.28877307
Tribenuron (Ref: IN R9803),High,2.600420537,5.2738,8.946036952,0.055525479,0.282462072,-0.321595508,0.76553782,1.7082183,34.79644578,7.512647711,0.282462072,-2.182788172,2.730769231,0.100631224,6.559800268
Triflusulfuron,High,2.245879678,3.31594,7.587161777,0.174364712,0.25300836,-0.488615034,0.889760376,2.233849566,5.907179729,5.486433023,0.25300836,-2.183587633,2.608695652,-0.130469366,5.818584717
Propoxycarbazone,High,2.356672965,3.4835,6.336901636,0.001959877,0.355657576,-0.492105992,0.899225188,2.708826905,34.85857134,4.791806002,0.355657576,-2.106951027,2.666666667,0.069062586,6.353680611
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,2.357907255,3.5719,6.725667274,0.058391956,0.35781892,-0.492105992,0.861110653,2.68616131,34.85857134,4.978235062,0.35781892,-2.1131032,2.590909091,0.059420076,6.354437712
Sulfuryl fluoride,High,2.342419597,5.8797,12.06197673,0.034715621,0.274060328,-0.349240157,0.369325382,1.671930528,72.56351331,9.947250573,0.274060328,-2.170898092,2.625,0.093640309,9.104710397
Tebupirimfos (Ref: BAY MAT 7484),High,2.669291537,3.9647,15.46191183,0.02161036,0.345395048,-0.483623051,0.472107801,1.269789759,11.93861058,14.06233286,0.345395048,-2.658739226,2.465116279,-0.267436042,5.753931327
2-(thiocyanomethylthio)benzothiazole,Not High,2.270465093,3.9334,7.884522065,0.047440555,0.243316628,-0.356605132,0.315006831,3.09479913,23.19550589,4.923561239,0.243316628,-2.262654022,2.380952381,-0.116901968,6.290239928
Ecolyst (Ref: HSDB 7282),High,2.338284939,4.52096,10.00078145,0.110391232,0.272300769,-0.489784675,0.76204464,1.91166363,11.81435946,8.987662587,0.272300769,-2.354581515,2.275862069,0.035787551,6.003294206
Cloprop,Not High,2.257555956,3.4755,7.101619052,0.030494615,0.262824733,-0.480248575,0.832966127,2.215869637,16.67962816,4.747892061,0.262824733,-2.234151182,2.45,-0.137008936,5.886442295
Dimethrin (Ref: ENT 21170 ),Not High,2.259377651,3.30172,9.674925139,0.017823624,0.335216466,-0.477638841,0.50158197,2.068394124,51.00193481,7.346720147,0.335216466,-2.147855897,2.566666667,0.069631586,9.102405212
Nitenpyram (Ref: CGA 246916),High,2.232796356,4.54344,9.182296791,0.074737216,0.261906332,-0.491011133,0.770303625,2.202084678,23.02721055,7.90043536,0.261906332,-2.254884642,2.32,0.079904116,7.118062535
Primisulfuron methyl (Ref: CGA 136872),Not High,2.086035102,1.6274,3.949489743,1.773148148,-0.007925326,-0.097881834,0.45284022,1.974744871,21.58779595,3.0,0.007925326,-1.691145892,1.25,2.507595832,8.757891912
Potassium bicarbonate,High,2.156256334,1.024,4.643997617,0.085092593,0.355612413,-0.47646894,0.683605237,4.23e-07,29.17118507,3.076288341,0.355612413,-1.955751711,2.333333333,0.069046574,6.339307013
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,2.244860971,3.0379,6.711070343,0.158575103,0.30101738,-0.232132944,0.856438954,2.782317369,32.7749789,6.609278272,0.232132944,-1.977067642,2.5,0.372735522,7.929029699
"1,1-dichloroethane",High,1.872133584,0.3361,1.152841858,2.074074074,0.370874367,-0.477039476,0.510514976,3.257586161,5.969305288,0.638934168,0.370874367,-1.808115409,1.833333333,-0.148840796,5.69617381
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,2.251600781,2.70572,7.76489272,0.095068421,0.338978296,-0.487981175,0.807322498,2.293861879,11.87648502,5.52224802,0.338978296,-2.183317507,2.56,-0.130472433,5.905410337
"1,3-butadiene",Not High,2.24862988,2.70572,7.76489272,0.161124042,0.335318196,-0.488598083,0.807322498,2.259957246,11.87648502,5.502910453,0.335318196,-2.183519122,2.56,-0.130473661,5.878144823
"1,4-dioxane",High,2.263622154,1.75594,5.997786729,0.147426304,0.326018094,-0.479710451,0.880497093,3.305994556,17.56387129,4.451380296,0.326018094,-2.289631047,2.263157895,-0.139634626,6.004174191
"4,4-methylenedianiline",Not High,2.285184855,4.74274,10.0222505,0.116544275,0.328189286,-0.467478427,0.430794937,1.980579732,23.34711624,7.387203504,0.328189286,-2.301521624,1.806451613,-0.1411917,6.117729865
N-methyl-2-pyrrolidone,Not High,2.190118298,2.048,4.818171409,0.0,0.411839586,-0.410282817,0.666071926,2.56e-06,30.52619487,3.345055899,0.410282817,-2.045644339,2.764705882,0.202727155,5.853063821
N-nitrosodimethylamine,High,1.937498036,-0.2825,3.644386124,0.024861111,0.315813802,-0.340495815,0.505422448,2.523710447,5.907179729,2.535173608,0.315813802,-2.086405807,3.181818182,-0.699095606,5.905427742
Ametoctradin (Ref: BAS 650F),Not High,2.266845213,2.2924,5.146010904,0.299768519,0.341223609,-0.480348445,0.880807127,6.73e-07,29.17118507,3.600793443,0.341223609,-2.04197016,2.4375,-0.13880426,6.350404809
Methiozolin (Ref: MRC-01),Not High,2.249513481,2.76452,7.260283718,0.092582077,0.354828821,-0.480136703,0.804852847,2.578081664,29.17118507,5.728204279,0.354828821,-2.098604774,2.541666667,-0.136084796,6.320294272
Penflufen (Ref: BYF-14182),High,2.201687698,0.6351,5.577727142,0.112314815,0.256744409,-0.288103278,0.782295165,2.952359512,27.27140826,4.516344352,0.256744409,-1.97003707,2.785714286,0.592834373,7.887767998
Valifenalate (Ref: IR5885),Not High,1.79610782,-0.1458,2.819479217,0.797453704,0.165795171,-0.362670157,0.430505433,2.249544095,17.33031033,1.944479217,0.165795171,-2.14387382,2.142857143,0.680348383,7.797811233
Alpha-endosulfan,High,2.235238025,2.21572,10.27664993,0.209652778,0.34565446,-0.477042284,0.646685971,3.381157739,35.78756454,11.69715621,0.34565446,-2.162078449,2.421052632,0.070120433,7.27970117
Cyantraniliprole (Ref: DPX-HGW86),Not High,2.230270235,1.39882,9.145275094,0.227986111,0.345654459,-0.477042284,0.803135651,3.55929961,35.78756454,11.06270686,0.345654459,-2.148275292,2.0625,0.070121005,7.279657516
Indaziflam,High,2.34390998,3.78878,6.265300956,0.283696618,0.310744805,-0.42409483,0.617620536,2.976001731,37.82919308,4.81356408,0.310744805,-2.078699528,2.4375,-0.13401473,9.108934251
Propyrisulfuron,Not High,2.29924201,2.6393,14.17238523,0.112410039,0.332148189,-0.49271517,0.223737902,1.850530731,29.78440088,10.7217167,0.332148189,-2.293528253,2.318181818,-0.176093244,5.978811338
Sedaxane,High,2.30946872,4.9527,8.614250259,0.231944444,0.282463435,-0.274509587,0.613921157,2.293056333,40.7099994,6.867872866,0.274509587,-2.268002412,2.384615385,-0.118724285,6.388314214
Aminocyclopyrachlor (Ref: DPX-MAT28),High,2.548027617,8.4253,11.67286167,0.115505865,0.435445111,-0.320329582,0.278998233,2.082600273,39.11907591,9.209717475,0.320329582,-2.310686533,1.87804878,-0.348357103,9.103713783
Sulfoxaflor (Ref: DE-208),High,2.378860095,5.2814,8.981963079,0.015196365,0.3584361,-0.492105982,0.547867767,2.028252779,34.85857134,6.639729,0.3584361,-2.133791989,2.448275862,0.046580583,6.355090255
Gibberellins,High,2.396972413,4.6503,8.2277263,0.009302511,0.416419363,-0.45736593,0.680420304,1.953636608,11.60093989,6.564482174,0.416419363,-2.270720596,2.333333333,-0.140466213,6.301098418
Cycloheximide,High,2.230839643,1.2385,7.926834795,0.302453704,0.323145085,-0.479913769,0.760259012,3.321833903,27.69165119,6.267009894,0.323145085,-2.250293663,2.090909091,-0.140964879,7.86053788
Tolfenpyrad (Ref: OMI 88),Not High,2.115932369,0.2302,8.143541178,0.105725624,0.309606502,-0.481211094,0.320526349,0.0,35.81583173,5.289394195,0.309606502,-2.098900414,0.928571429,-0.15567092,5.835913323
Prohexadione,Not High,2.280328859,5.5203,8.513660959,0.374106356,0.346538616,-0.477463153,0.55184521,2.470913707,29.17118507,6.225001468,0.346538616,-2.180099519,2.590909091,-0.15215918,6.350502525
Isolan (Ref: ENT 19060),High,2.454212692,6.4955,7.343493361,0.382376543,0.200859013,-0.084344127,0.540334122,2.474116813,58.00469945,7.319538645,0.084344127,-2.251489566,1.210526316,0.839210261,6.678377365
Metolcarb,High,2.469864263,6.4955,7.349476426,0.455123457,0.200913599,-0.084344127,0.540334122,2.546652599,58.00469945,7.260264712,0.084344127,-2.258673305,1.894736842,0.839403579,6.678990783
Lime sulphur,High,2.386681146,3.4444,8.257914878,0.059148794,0.354100105,-0.464183741,0.739961262,2.472251779,46.53956163,6.189438004,0.354100105,-2.31808405,2.5,-0.14812737,6.390100588
Urea,High,2.15155726,1.1843,5.188455048,0.146435185,0.273603231,-0.298445454,0.690012691,3.213839077,11.76188495,4.556954274,0.273603231,-2.143508321,2.307692308,0.536440656,7.979797836
1-naphthylacetamide,High,2.657512756,3.39,13.71400721,0.008274572,0.309107406,-0.465136308,0.449517768,1.576591822,5.969305288,13.31157927,0.309107406,-2.556966766,2.205882353,-0.161745153,5.738942713
Zinc phosphide,Not High,2.320880159,3.7872,9.822034164,0.151270942,0.417380376,-0.496719886,0.629781106,1.966392713,44.77952788,8.127695413,0.417380376,-2.086165899,2.482758621,-0.137411983,7.898195228
Epichlorohydrin,Not High,2.340977984,5.0784,9.179084167,0.095719955,0.282577987,-0.331118764,0.679081331,1.991620706,17.50811962,7.573853374,0.282577987,-2.246915126,2.592592593,0.071131121,6.302014517
Medetomidine,High,2.26530874,2.7663,11.02276195,0.04727118,0.454882791,-0.35504408,0.375059376,1.759480114,29.10268562,8.150715167,0.35504408,-2.143114888,2.578947368,-0.144685903,6.317467352
Oxolinic acid,High,2.313088783,4.1758,11.34006702,0.111703051,0.328147972,-0.49269116,0.429255231,1.78133536,17.84579031,8.202514843,0.328147972,-2.263253419,1.918918919,-0.150298571,5.982165747
Thymol,Not High,2.361974347,4.98022,7.628066201,0.000200355,0.184495241,-0.454928563,0.726477335,2.12424983,10.90292493,6.279054623,0.184495241,-2.221648944,2.4,0.072031109,5.807847991
Sulphanilamide,Not High,2.201599405,2.69252,8.928262608,0.238742179,0.36771119,-0.471634928,0.517850465,1.584505022,11.60093989,6.669532474,0.36771119,-2.112653335,2.571428571,0.290331465,6.301234676
Niclosamide (Ref: ENT 25823 ),Not High,1.884049092,0.9314,2.959652278,0.753472222,0.091764584,-0.329926767,0.377786796,3.154490065,11.60093989,3.080877592,0.091764584,-2.213300981,1.714285714,-0.867354093,6.174699033
